Level,Name,Parts,Wraps,West,South,East,North,AreaKm2,Part1Area,Part1West,Part1South,Part1East,Part1North,Part2Area,Part2West,Part2South,Part2East,Part2North,Part3Area,Part3West,Part3South,Part3East,Part3North,Part4Area,Part4West,Part4South,Part4East,Part4North,Part5Area,Part5West,Part5South,Part5East,Part5North
ADMIN,Mali,1,false,-12.265,10.14,4.236,24.996,1.25272e6,1.25272e6,-12.265,10.14,4.236,24.996,,,,,,,,,,,,,,,,,,,,
ADMIN,Malta,2,false,14.183,35.801,14.568,36.076,325.684,261.289,14.322,35.801,14.568,35.994,64.3952,14.183,36.013,14.335,36.076,,,,,,,,,,,,,,,
ADMIN,Marshall Islands,22,false,165.282,4.573,172.03,14.611,164.814,40.608,171.035,7.067,171.394,7.171,32.0341,169.59,5.798,169.735,6.014,23.6241,171.577,6.972,171.757,7.048,16.8805,168.675,7.292,168.831,7.336,10.6426,166.835,11.144,166.905,11.173
ADMIN,Mauritania,5,false,-17.082,14.734,-4.821,27.286,1.03639e6,1.03617e6,-17.082,14.734,-4.821,27.286,172.332,-16.464,19.601,-16.336,19.869,25.1187,-16.398,19.599,-16.301,19.731,12.0891,-16.497,19.677,-16.468,19.732,10.5357,-16.475,20.571,-16.446,20.615
ADMIN,Mauritius,3,false,56.524,-20.518,63.494,-10.323,2014.43,1901.15,57.303,-20.518,57.796,-19.979,99.261,63.332,-19.768,63.494,-19.669,14.0222,56.524,-10.407,56.57,-10.323,,,,,,,,,,
ADMIN,Mexico,51,false,-118.369,14.546,-86.7,32.713,1.95785e6,1.95216e6,-117.126,14.546,-86.741,32.713,1212.37,-112.584,28.746,-112.195,29.247,934.793,-113.594,28.984,-113.102,29.55,478.987,-87.023,20.26,-86.735,20.596,373.031,-115.359,28.027,-115.155,28.379
ADMIN,Moldova,1,false,26.617,45.461,30.132,48.487,33206.6,33206.6,26.617,45.461,30.132,48.487,,,,,,,,,,,,,,,,,,,,
ADMIN,Monaco,1,false,7.365,43.717,7.438,43.764,18.8396,18.8396,7.365,43.717,7.438,43.764,,,,,,,,,,,,,,,,,,,,
ADMIN,Mongolia,1,false,87.735,41.586,119.908,52.13,1.56466e6,1.56466e6,87.735,41.586,119.908,52.13,,,,,,,,,,,,,,,,,,,,
ADMIN,Montenegro,1,false,18.433,41.852,20.356,43.548,13727.5,13727.5,18.433,41.852,20.356,43.548,,,,,,,,,,,,,,,,,,,,
ADMIN,Montserrat,1,false,-62.231,16.675,-62.14,16.82,99.5971,99.5971,-62.231,16.675,-62.14,16.82,,,,,,,,,,,,,,,,,,,,
ADMIN,Morocco,1,false,-17.014,21.419,-1.031,35.927,591743.0,591743.0,-17.014,21.419,-1.031,35.927,,,,,,,,,,,,,,,,,,,,
ADMIN,Mozambique,4,false,30.213,-26.861,40.848,-10.469,788447.0,788151.0,30.213,-26.861,40.848,-10.469,146.692,39.817,-16.417,39.947,-16.275,106.771,35.426,-21.783,35.497,-21.529,42.2438,32.895,-26.058,32.983,-25.969,,,,,
ADMIN,Myanmar,39,false,92.174,9.79,101.174,28.539,663159.0,658368.0,92.174,9.987,101.174,28.539,573.578,93.641,19.276,93.974,19.561,458.439,93.484,18.673,93.76,18.911,446.502,98.302,12.325,98.471,12.688,442.545,94.382,15.839,94.668,16.246
ADMIN,Namibia,1,false,11.717,-28.96,25.26,-16.951,822713.0,822713.0,11.717,-28.96,25.26,-16.951,,,,,,,,,,,,,,,,,,,,
ADMIN,Nauru,1,false,166.906,-0.552,166.959,-0.49,28.7669,28.7669,166.906,-0.552,166.959,-0.49,,,,,,,,,,,,,,,,,,,,
ADMIN,Nepal,1,false,80.03,26.343,88.17,30.417,147106.0,147106.0,80.03,26.343,88.17,30.417,,,,,,,,,,,,,,,,,,,,
ADMIN,Netherlands,12,false,-68.418,12.022,7.199,53.559,37397.0,35679.9,3.447,50.747,7.199,53.461,824.651,3.349,51.205,4.222,51.417,269.13,-68.418,12.022,-68.19,12.311,220.36,3.686,51.623,4.1,51.749,161.077,4.707,52.994,4.914,53.188
ADMIN,New Caledonia,11,false,163.615,-22.671,171.344,-19.623,18841.1,16544.2,163.986,-22.396,167.035,-20.083,1165.8,167.02,-21.179,167.465,-20.672,679.263,167.808,-21.659,168.145,-21.335,161.195,166.479,-20.714,166.679,-20.383,135.198,167.418,-22.671,167.556,-22.538
ADMIN,New Zealand,26,true,165.886,-52.601,-171.185,-8.543,268499.0,150335.0,166.466,-46.682,174.327,-40.502,113968.0,172.674,-41.621,178.567,-34.397,1618.94,167.515,-47.278,168.261,-46.683,746.719,-176.855,-44.124,-176.169,-43.703,438.885,165.886,-50.861,166.303,-50.522
ADMIN,Nicaragua,5,false,-87.686,10.713,-82.725,15.031,128685.0,128624.0,-87.686,10.713,-83.13,15.031,35.2425,-82.809,14.361,-82.725,14.423,14.8976,-83.737,11.87,-83.705,11.988,9.31065,-83.056,12.143,-83.021,12.191,1.19353,-83.687,10.925,-83.665,10.939
ADMIN,Niger,1,false,0.152,11.695,15.971,23.518,1.1813e6,1.1813e6,0.152,11.695,15.971,23.518,,,,,,,,,,,,,,,,,,,,
ADMIN,Nigeria,3,false,2.671,4.272,14.67,13.881,907498.0,907203.0,2.671,4.272,14.67,13.881,185.67,7.138,4.382,7.333,4.533,109.896,7.336,4.434,7.585,4.499,,,,,,,,,,
ADMIN,Niue,1,false,-169.951,-19.143,-169.782,-18.964,220.574,220.574,-169.951,-19.143,-169.782,-18.964,,,,,,,,,,,,,,,,,,,,
ADMIN,Norfolk Island,1,false,167.912,-29.081,167.997,-28.997,41.1466,41.1466,167.912,-29.081,167.997,-28.997,,,,,,,,,,,,,,,,,,,,
ADMIN,North Korea,10,false,124.211,37.675,130.7,43.011,122379.0,122220.0,124.321,37.675,130.7,43.011,52.231,124.818,39.495,124.934,39.615,33.1329,124.79,38.494,124.904,38.556,23.7362,125.22,37.696,125.338,37.769,19.524,124.595,39.536,124.699,39.571
ADMIN,North Macedonia,1,false,20.444,40.849,23.01,42.371,25385.2,25385.2,20.444,40.849,23.01,42.371,,,,,,,,,,,,,,,,,,,,
ADMIN,Northern Cyprus,2,false,32.601,35.002,34.593,35.692,3319.43,3313.69,32.71,35.002,34.593,35.692,5.74342,32.601,35.163,32.641,35.188,,,,,,,,,,,,,,,
ADMIN,Northern Mariana Islands,12,false,144.902,14.11,145.869,20.556,579.305,132.438,145.682,15.096,145.824,15.273,109.966,145.577,14.915,145.668,15.083,96.9854,145.119,14.11,145.291,14.203,90.1658,145.713,18.053,145.84,18.176,62.614,145.632,18.722,145.71,18.809
ADMIN,Norway,120,false,-9.118,-54.463,33.641,80.771,382074.0,302210.0,4.926,57.993,31.077,71.128,38664.9,10.676,76.566,21.552,80.068,14541.0,17.782,79.188,27.24,80.518,5413.34,20.831,77.237,24.425,78.257,2133.17,14.986,68.253,16.577,68.971
ADMIN,Oman,6,false,51.978,16.642,59.845,26.386,311213.0,308808.0,51.978,16.642,59.845,24.979,1579.32,56.077,25.613,56.512,26.386,655.736,58.635,20.17,58.954,20.698,98.1838,56.206,25.211,56.35,25.332,60.8028,55.964,17.49,56.096,17.56
ADMIN,Pakistan,2,false,60.844,23.694,77.049,37.055,872939.0,872903.0,60.844,23.694,77.049,37.055,36.0725,67.375,24.007,67.486,24.063,,,,,,,,,,,,,,,
ADMIN,Palau,9,false,131.131,2.949,134.728,8.097,491.931,351.024,134.482,7.355,134.664,7.735,36.2985,134.347,7.219,134.464,7.317,22.242,134.23,6.984,134.286,7.075,22.0845,134.447,7.308,134.528,7.363,19.1608,131.131,3.018,131.193,3.061
ADMIN,Palestine,2,false,34.2,31.211,35.573,32.543,6074.38,5734.91,34.867,31.344,35.573,32.543,339.467,34.2,31.211,34.557,31.584,,,,,,,,,,,,,,,
ADMIN,Panama,15,false,-83.054,7.205,-77.163,9.63,74530.3,73379.7,-83.054,7.205,-77.163,9.63,490.227,-81.883,7.321,-81.588,7.645,253.668,-78.975,8.219,-78.834,8.475,76.3345,-81.252,7.49,-81.033,7.582,60.9529,-82.431,8.212,-82.314,8.294
ADMIN,Papua New Guinea,58,false,140.849,-11.637,155.968,-1.346,465147.0,400121.0,140.849,-10.702,150.875,-2.589,35831.5,148.324,-6.322,152.418,-4.142,8712.59,154.698,-6.877,155.968,-5.426,6929.51,150.738,-4.849,153.138,-2.555,1844.14,146.52,-2.229,147.445,-1.947
ADMIN,Paraguay,1,false,-62.651,-27.587,-54.245,-19.286,399901.0,399901.0,-62.651,-27.587,-54.245,-19.286,,,,,,,,,,,,,,,,,,,,
ADMIN,Peru,5,false,-81.338,-18.338,-68.684,-0.029,1.28987e6,1.28981e6,-81.338,-18.338,-68.684,-0.029,22.8883,-80.876,-6.477,-80.839,-6.374,18.0952,-77.254,-12.116,-77.181,-12.058,9.34685,-76.471,-13.857,-76.436,-13.822,9.31803,-76.221,-14.296,-76.175,-14.259
ADMIN,Philippines,97,false,116.954,4.655,126.618,21.123,293291.0,105515.0,119.755,12.535,124.189,18.646,94157.0,121.897,5.572,126.618,9.823,12890.7,122.395,9.035,123.576,10.997,12570.0,124.273,11.022,125.78,12.592,11581.9,121.853,10.43,123.175,11.934
ADMIN,Pitcairn Islands,4,false,-130.754,-25.078,-124.778,-23.924,42.5696,38.5422,-128.351,-24.414,-128.29,-24.324,3.17993,-130.121,-25.078,-130.086,-25.064,0.703702,-130.754,-23.935,-130.741,-23.924,0.143776,-124.798,-24.673,-124.778,-24.663,,,,,
ADMIN,Poland,1,false,14.123,48.994,24.144,54.839,313428.0,313428.0,14.123,48.994,24.144,54.839,,,,,,,,,,,,,,,,,,,,
ADMIN,Portugal,17,false,-31.285,30.029,-6.205,42.154,91390.2,87951.4,-9.498,36.986,-6.205,42.154,822.661,-25.86,37.706,-25.132,37.912,752.971,-17.253,32.641,-16.672,32.875,469.103,-28.549,38.377,-28.04,38.558,453.991,-27.392,38.631,-27.02,38.804
ADMIN,Puerto Rico,4,false,-67.938,17.922,-65.244,18.523,9005.96,8780.37,-67.271,17.922,-65.591,18.523,150.873,-65.581,18.087,-65.275,18.17,48.2083,-67.938,18.052,-67.844,18.117,26.5045,-65.335,18.279,-65.244,18.341,,,,,
ADMIN,Qatar,1,false,50.75,24.559,51.617,26.161,11150.1,11150.1,50.75,24.559,51.617,26.161,,,,,,,,,,,,,,,,,,,,
ADMIN,Republic of Serbia,1,false,18.844,42.234,22.985,46.174,77628.7,77628.7,18.844,42.234,22.985,46.174,,,,,,,,,,,,,,,,,,,,
ADMIN,Republic of the Congo,1,false,11.114,-5.02,18.643,3.709,344889.0,344889.0,11.114,-5.02,18.643,3.709,,,,,,,,,,,,,,,,,,,,
ADMIN,Romania,1,false,20.242,43.65,29.7,48.275,236377.0,236377.0,20.242,43.65,29.7,48.275,,,,,,,,,,,,,,,,,,,,
ADMIN,Russia,214,true,19.609,41.192,-168.994,81.859,1.69802e7,1.65312e7,27.328,41.192,180.0,77.738,110411.0,-180.0,64.24,-169.641,68.983,75494.2,141.639,45.9,144.757,54.427,46845.4,53.631,73.243,69.034,77.014,33096.3,51.401,70.544,57.639,73.426
ADMIN,Rwanda,1,false,28.857,-2.827,30.888,-1.058,25305.1,25305.1,28.857,-2.827,30.888,-1.058,,,,,,,,,,,,,,,,,,,,
ADMIN,Saint Barthelemy,1,false,-62.868,17.881,-62.791,17.93,24.4219,24.4219,-62.868,17.881,-62.791,17.93,,,,,,,,,,,,,,,,,,,,
ADMIN,Saint Helena,4,false,-14.418,-40.398,-5.65,-7.877,366.653,124.923,-5.79,-16.016,-5.65,-15.902,88.9086,-14.418,-7.98,-14.294,-7.877,79.4962,-12.336,-37.15,-12.191,-37.055,73.3248,-10.04,-40.398,-9.895,-40.301,,,,,
ADMIN,Saint Kitts and Nevis,2,false,-62.862,17.1,-62.536,17.416,264.122,175.53,-62.862,17.217,-62.624,17.416,88.5919,-62.627,17.1,-62.536,17.203,,,,,,,,,,,,,,,
ADMIN,Saint Lucia,1,false,-61.079,13.714,-60.882,14.112,605.133,605.133,-61.079,13.714,-60.882,14.112,,,,,,,,,,,,,,,,,,,,
ADMIN,Saint Martin,1,false,-63.147,18.033,-63.01,18.123,68.2815,68.2815,-63.147,18.033,-63.01,18.123,,,,,,,,,,,,,,,,,,,,
ADMIN,Saint Pierre and Miquelon,2,false,-56.397,46.752,-56.144,47.142,242.763,212.777,-56.397,46.78,-56.235,47.142,29.9863,-56.241,46.752,-56.144,46.812,,,,,,,,,,,,,,,
ADMIN,Saint Vincent and the Grenadines,5,false,-61.46,12.585,-61.123,13.381,367.728,329.506,-61.28,13.132,-61.123,13.381,20.9284,-61.278,12.974,-61.193,13.052,7.65319,-61.354,12.693,-61.314,12.734,6.83838,-61.46,12.585,-61.426,12.61,2.80259,-61.192,12.855,-61.174,12.884
ADMIN,Samoa,2,false,-172.783,-14.053,-171.437,-13.462,2780.42,1645.49,-172.783,-13.806,-172.175,-13.462,1134.93,-172.064,-14.053,-171.437,-13.805,,,,,,,,,,,,,,,
ADMIN,San Marino,1,false,12.385,43.892,12.493,43.983,60.3174,60.3174,12.385,43.892,12.493,43.983,,,,,,,,,,,,,,,,,,,,
ADMIN,Saudi Arabia,11,false,34.572,16.37,55.638,32.122,1.92173e6,1.9208e6,34.572,16.37,55.638,32.122,408.743,41.755,16.583,42.189,16.897,163.245,41.834,16.76,42.002,17.014,73.8869,36.776,25.361,36.962,25.497,66.2316,36.491,25.549,36.684,25.703
ADMIN,Scarborough Reef,1,false,117.751,15.15,117.756,15.155,0.0977859,0.0977859,117.751,15.15,117.756,15.155,,,,,,,,,,,,,,,,,,,,
ADMIN,Senegal,1,false,-17.537,12.305,-11.377,16.692,196225.0,196225.0,-17.537,12.305,-11.377,16.692,,,,,,,,,,,,,,,,,,,,
ADMIN,Serranilla Bank,1,false,-78.641,15.862,-78.636,15.868,0.105289,0.105289,-78.641,15.862,-78.636,15.868,,,,,,,,,,,,,,,,,,,,
ADMIN,Seychelles,26,false,46.207,-9.756,56.288,-3.791,435.664,163.897,55.365,-4.804,55.538,-4.56,122.564,46.207,-9.453,46.526,-9.337,41.8156,55.677,-4.359,55.788,-4.29,33.6625,46.276,-9.358,46.428,-9.326,22.3282,55.221,-4.505,55.27,-4.444
ADMIN,Siachen Glacier,1,false,76.777,35.11,77.801,35.648,2088.06,2088.06,76.777,35.11,77.801,35.648,,,,,,,,,,,,,,,,,,,,
ADMIN,Sierra Leone,2,false,-13.302,6.919,-10.282,9.997,71611.6,70990.1,-13.302,6.919,-10.282,9.997,621.527,-12.952,7.389,-12.492,7.64,,,,,,,,,,,,,,,
ADMIN,Singapore,1,false,103.64,1.264,104.004,1.449,510.503,510.503,103.64,1.264,104.004,1.449,,,,,,,,,,,,,,,,,,,,
ADMIN,Sint Maarten,1,false,-63.119,18.019,-63.017,18.063,23.358,23.358,-63.119,18.019,-63.017,18.063,,,,,,,,,,,,,,,,,,,,
ADMIN,Slovakia,1,false,16.844,47.75,22.54,49.602,48457.9,48457.9,16.844,47.75,22.54,49.602,,,,,,,,,,,,,,,,,,,,
ADMIN,Slovenia,1,false,13.365,45.423,16.516,46.864,20327.0,20327.0,13.365,45.423,16.516,46.864,,,,,,,,,,,,,,,,,,,,
ADMIN,Solomon Islands,48,false,155.507,-12.291,168.826,-6.599,27198.8,5346.89,159.592,-9.938,160.827,-9.247,3858.44,160.581,-9.625,161.394,-8.302,3672.84,158.445,-8.563,159.901,-7.531,3066.37,161.28,-10.845,162.393,-10.2,2863.25,156.446,-7.433,157.53,-6.599
ADMIN,Somalia,1,false,40.965,-1.697,51.418,11.99,471815.0,471815.0,40.965,-1.697,51.418,11.99,,,,,,,,,,,,,,,,,,,,
ADMIN,Somaliland,1,false,42.647,7.996,48.94,11.499,167407.0,167407.0,42.647,7.996,48.94,11.499,,,,,,,,,,,,,,,,,,,,
ADMIN,South Africa,3,false,16.469,-46.966,37.978,-22.126,1.21982e6,1.2195e6,16.469,-34.822,32.894,-22.126,276.031,37.575,-46.966,37.896,-46.822,43.8529,37.861,-46.655,37.978,-46.598,,,,,,,,,,
ADMIN,South Georgia and the Islands,12,false,-38.088,-59.473,-26.239,-53.972,3921.5,3609.51,-38.033,-54.888,-35.784,-53.972,108.231,-26.458,-58.499,-26.239,-58.381,44.3436,-26.658,-59.068,-26.499,-59.001,38.556,-26.514,-57.813,-26.356,-57.738,28.42,-27.212,-56.725,-27.092,-56.675
ADMIN,South Korea,53,false,124.613,33.197,131.863,38.625,98543.9,93717.3,126.128,34.292,129.588,38.625,1867.85,126.161,33.197,126.954,33.564,394.415,128.488,34.705,128.749,35.033,338.394,126.103,34.352,126.382,34.576,304.666,127.826,34.695,128.075,34.941
ADMIN,South Sudan,1,false,24.121,3.49,35.921,12.217,626859.0,626859.0,24.121,3.49,35.921,12.217,,,,,,,,,,,,,,,,,,,,
ADMIN,Southern Patagonian Ice Field,1,false,-73.589,-49.76,-73.057,-49.272,1408.88,1408.88,-73.589,-49.76,-73.057,-49.272,,,,,,,,,,,,,,,,,,,,
ADMIN,Spain,23,false,-18.168,27.642,4.338,43.794,506885.0,494247.0,-9.292,36.006,3.318,43.794,3688.76,2.35,39.269,3.475,39.969,2003.94,-16.917,27.997,-16.117,28.584,1638.2,-14.508,28.05,-13.821,28.754,1558.42,-15.822,27.734,-15.363,28.18
ADMIN,Spratly Islands,12,false,114.027,9.679,115.849,11.118,11.9804,2.38175,115.812,10.72,115.834,10.736,1.84074,115.829,10.822,115.849,10.834,1.25933,114.358,10.175,114.372,10.188,1.21484,114.271,11.04,114.287,11.051,1.08026,115.009,11.107,115.022,11.118
ADMIN,Sri Lanka,5,false,79.655,5.923,81.891,9.83,66291.1,65966.2,79.696,5.923,81.891,9.83,109.4,79.698,8.973,79.917,9.104,96.5542,79.84,9.617,79.978,9.761,79.2401,81.725,7.479,81.824,7.74,39.791,79.655,9.483,79.731,9.556
ADMIN,Sudan,2,false,21.809,8.681,38.604,22.227,1.85562e6,1.85558e6,21.809,8.681,38.604,22.227,33.2824,37.243,20.749,37.284,20.856,,,,,,,,,,,,,,,
ADMIN,Suriname,1,false,-58.068,1.833,-53.986,6.012,145123.0,145123.0,-58.068,1.833,-53.986,6.012,,,,,,,,,,,,,,,,,,,,
ADMIN,Sweden,41,false,11.108,55.342,24.164,69.037,446173.0,440539.0,11.108,55.342,24.164,69.037,2957.38,18.099,56.912,19.086,57.924,1259.69,16.391,56.217,17.125,57.359,321.507,11.406,58.072,11.816,58.292,122.636,11.497,57.935,11.746,58.065
ADMIN,Switzerland,1,false,5.954,45.82,10.467,47.802,41435.5,41435.5,5.954,45.82,10.467,47.802,,,,,,,,,,,,,,,,,,,,
ADMIN,Syria,1,false,35.723,32.313,42.378,37.325,185940.0,185940.0,35.723,32.313,42.378,37.325,,,,,,,,,,,,,,,,,,,,
ADMIN,São Tomé and Principe,2,false,6.461,0.024,7.463,1.7,1037.16,880.889,6.461,0.024,6.761,0.411,156.267,7.329,1.531,7.463,1.7,,,,,,,,,,,,,,,
ADMIN,Taiwan,8,false,118.279,21.904,122.006,25.288,36197.9,35857.6,120.052,21.904,122.006,25.288,154.039,118.279,24.39,118.468,24.528,66.7841,119.527,23.516,119.671,23.611,48.6484,121.492,22.007,121.589,22.083,19.6105,119.442,23.562,119.518,23.651
ADMIN,Tajikistan,3,false,67.342,36.678,75.165,41.04,142239.0,142089.0,67.342,36.678,75.165,41.04,119.447,70.482,39.766,70.707,39.883,30.4997,70.549,40.935,70.646,41.019,,,,,,,,,,
ADMIN,Thailand,20,false,97.351,5.629,105.651,20.446,514453.0,512523.0,97.351,5.629,105.651,20.446,557.039,98.254,7.767,98.44,8.192,234.479,99.926,9.418,100.091,9.587,219.921,102.249,11.961,102.444,12.154,145.225,99.6,6.492,99.705,6.724
ADMIN,The Bahamas,44,false,-79.595,20.912,-72.746,26.929,12603.9,3574.05,-78.443,24.272,-77.718,25.207,1580.41,-73.704,20.912,-73.004,21.341,1403.3,-77.943,23.72,-77.516,24.303,1310.73,-77.963,25.885,-77.014,26.929,1060.64,-78.998,26.491,-77.902,26.811
ADMIN,Togo,1,false,-0.167,6.1,1.783,11.135,56863.4,56863.4,-0.167,6.1,1.783,11.135,,,,,,,,,,,,,,,,,,,,
ADMIN,Tonga,10,false,-176.22,-22.339,-173.914,-15.559,603.109,257.336,-175.365,-21.268,-175.05,-21.062,119.437,-174.073,-18.706,-173.914,-18.566,78.7344,-174.984,-21.455,-174.908,-21.284,41.8299,-175.101,-19.802,-175.046,-19.711,41.1203,-175.687,-15.625,-175.612,-15.559
ADMIN,Trinidad and Tobago,2,false,-61.929,10.042,-60.522,11.352,5122.92,4832.09,-61.929,10.042,-60.907,10.846,290.829,-60.848,11.143,-60.522,11.352,,,,,,,,,,,,,,,
ADMIN,Tunisia,4,false,7.479,30.228,11.565,37.346,156613.0,155958.0,7.479,30.228,11.565,37.346,496.054,10.727,33.64,11.061,33.897,110.641,11.122,34.663,11.305,34.826,48.763,10.964,34.62,11.111,34.672,,,,,
ADMIN,Turkey,6,false,25.663,35.819,44.807,42.099,780080.0,756231.0,26.069,35.819,44.807,42.099,23386.6,26.033,40.049,29.11,42.098,291.085,25.663,40.097,26.013,40.243,108.361,27.526,40.576,27.733,40.664,40.7514,25.978,39.784,26.084,39.846
ADMIN,Turkmenistan,3,false,52.437,35.14,66.646,42.792,470849.0,470734.0,52.437,35.14,66.646,42.792,75.9115,53.026,38.755,53.103,39.098,39.0874,53.462,39.508,53.54,39.598,,,,,,,,,,
ADMIN,Turks and Caicos Islands,12,false,-72.482,21.29,-71.128,21.96,445.213,134.233,-71.851,21.743,-71.63,21.857,98.3301,-72.341,21.748,-72.124,21.863,97.7804,-72.037,21.828,-71.857,21.96,50.3016,-71.591,21.662,-71.451,21.767,19.5851,-72.482,21.63,-72.433,21.71
ADMIN,Tuvalu,9,false,176.125,-9.421,179.907,-5.677,23.0184,8.59585,179.191,-8.543,179.218,-8.46,5.51829,178.665,-7.499,178.695,-7.454,2.95361,178.373,-8.071,178.391,-8.026,2.04384,176.125,-5.707,176.149,-5.677,1.81098,177.337,-6.122,177.357,-6.108
ADMIN,US Naval Base Guantanamo Bay,2,false,-75.233,19.891,-75.094,19.972,65.3528,38.1247,-75.166,19.891,-75.094,19.972,27.2281,-75.233,19.9,-75.156,19.971,,,,,,,,,,,,,,,
ADMIN,Uganda,1,false,29.548,-1.476,35.007,4.22,241854.0,241854.0,29.548,-1.476,35.007,4.22,,,,,,,,,,,,,,,,,,,,
ADMIN,Ukraine,4,false,22.132,45.213,40.16,52.369,571999.0,571823.0,22.132,45.213,40.16,52.369,81.188,31.504,46.149,32.167,46.374,53.3131,32.619,46.012,33.058,46.067,41.8472,29.73,45.591,30.126,45.812,,,,,
ADMIN,United Arab Emirates,10,false,51.569,22.62,56.384,26.075,71085.0,70368.8,51.569,22.62,56.384,26.075,285.091,53.627,24.13,53.965,24.276,125.203,53.184,24.262,53.448,24.413,82.6127,52.556,24.253,52.651,24.374,63.4393,54.334,24.42,54.471,24.523
ADMIN,United Kingdom,57,false,-13.692,49.909,1.772,60.848,243783.0,218624.0,-6.237,49.959,1.772,58.678,14238.7,-8.174,54.034,-5.43,55.249,2111.62,-7.127,57.733,-6.15,58.513,1618.09,-6.784,57.028,-5.647,57.703,935.468,-1.691,59.854,-1.034,60.644
ADMIN,United Republic of Tanzania,7,false,29.321,-11.732,40.45,-0.985,941505.0,938516.0,29.321,-11.732,40.45,-0.985,1556.84,39.177,-6.463,39.575,-5.718,892.421,39.643,-5.455,39.879,-4.89,422.291,39.587,-7.994,39.911,-7.637,67.764,39.696,-8.093,39.802,-7.991
ADMIN,United States Minor Outlying Islands,13,true,166.619,-0.389,-75.002,28.216,28.0046,7.05155,-162.104,5.869,-162.057,5.891,4.82956,-75.031,18.395,-75.002,18.418,3.91612,166.619,19.275,166.653,19.306,2.97682,-177.39,28.197,-177.357,28.216,2.71326,-162.401,6.43,-162.385,6.446
ADMIN,United States Virgin Islands,3,false,-65.042,17.682,-64.559,18.387,354.793,213.478,-64.896,17.682,-64.559,17.793,81.885,-65.042,18.304,-64.84,18.387,59.4292,-64.802,18.303,-64.66,18.374,,,,,,,,,,
ADMIN,United States of America,344,true,172.476,18.906,-66.977,71.413,9.46422e6,7.93089e6,-124.735,25.121,-66.977,49.37,1.42751e6,-168.138,54.762,-129.989,71.413,10523.3,-156.061,18.906,-154.814,20.264,9422.7,-154.811,56.741,-152.147,58.011,6718.03,-133.635,54.693,-131.948,56.353
ADMIN,Uruguay,1,false,-58.44,-34.974,-53.11,-30.096,177342.0,177342.0,-58.44,-34.974,-53.11,-30.096,,,,,,,,,,,,,,,,,,,,
ADMIN,Uzbekistan,3,false,55.975,37.185,73.149,45.559,447831.0,447374.0,55.975,37.185,73.149,45.559,399.439,70.952,39.874,71.245,40.158,58.3037,71.665,39.9,71.79,39.99,,,,,,,,,,
ADMIN,Vanuatu,27,false,166.52,-20.254,169.899,-13.064,12296.6,4078.04,166.522,-15.659,167.248,-14.625,2104.39,167.144,-16.588,167.844,-15.867,890.088,168.982,-19.0,169.337,-18.618,887.607,168.151,-17.824,168.586,-17.532,691.211,167.912,-16.362,168.33,-16.08
ADMIN,Vatican,1,false,12.452,41.902,12.455,41.904,0.0122038,0.0122038,12.452,41.902,12.455,41.904,,,,,,,,,,,,,,,,,,,,
ADMIN,Venezuela,29,false,-73.392,0.649,-59.815,15.703,912684.0,909122.0,-73.392,0.649,-59.815,12.199,1029.99,-64.409,10.857,-63.787,11.18,958.016,-61.177,8.595,-60.686,8.893,203.027,-61.271,8.507,-60.992,8.611,201.15,-61.092,8.822,-60.838,9.034
ADMIN,Vietnam,25,false,102.118,8.565,109.473,23.367,328892.0,326814.0,102.118,8.565,109.473,23.367,557.1,103.846,10.007,104.086,10.451,229.499,106.751,10.405,106.875,10.667,224.38,107.372,21.047,107.607,21.278,162.052,106.909,20.704,107.108,20.877
ADMIN,Wallis and Futuna,2,false,-178.186,-14.32,-176.125,-13.208,139.33,75.9853,-176.2,-13.351,-176.125,-13.208,63.3447,-178.186,-14.32,-178.046,-14.232,,,,,,,,,,,,,,,
ADMIN,Western Sahara,1,false,-17.105,20.766,-8.68,27.662,90495.4,90495.4,-17.105,20.766,-8.68,27.662,,,,,,,,,,,,,,,,,,,,
ADMIN,Yemen,9,false,42.545,12.111,54.541,18.996,453075.0,448951.0,42.61,12.598,53.091,18.996,3621.13,53.306,12.3,54.541,12.715,145.298,52.064,12.146,52.395,12.242,114.748,42.691,13.919,42.802,14.072,108.514,42.545,15.268,42.636,15.458
ADMIN,Zambia,1,false,21.979,-18.07,33.675,-8.194,751914.0,751914.0,21.979,-18.07,33.675,-8.194,,,,,,,,,,,,,,,,,,,,
ADMIN,Zimbabwe,1,false,25.219,-22.398,33.043,-15.614,389338.0,389338.0,25.219,-22.398,33.043,-15.614,,,,,,,,,,,,,,,,,,,,
ADMIN,eSwatini,1,false,30.782,-27.317,32.118,-25.735,17111.9,17111.9,30.782,-27.317,32.118,-25.735,,,,,,,,,,,,,,,,,,,,
GEOUNIT,Afghanistan,1,false,60.486,29.386,74.893,38.474,642181.0,642181.0,60.486,29.386,74.893,38.474,,,,,,,,,,,,,,,,,,,,
GEOUNIT,Ajaria,1,false,41.52,41.421,42.587,41.903,2955.74,2955.74,41.52,41.421,42.587,41.903,,,,,,,,,,,,,,,,,,,,
GEOUNIT,Akrotiri Sovereign Base Area,1,false,32.76,34.568,33.031,34.701,98.685,98.685,32.76,34.568,33.031,34.701,,,,,,,,,,,,,,,,,,,,
